0.001956	1.084959	0.112002	0.016920	0.000309	-0.037539	0.000847
0.000061	1.077011	0.110780	0.025063	0.000049	-0.001447	0.001255
0.000057	1.069388	0.121587	0.025157	0.000037	-0.001351	0.001260
0.000087	1.139529	0.118507	0.020833	0.000094	-0.002040	0.001043
0.000108	1.102335	0.107728	0.020284	0.000117	-0.002505	0.001016
0.000328	1.279384	0.103025	0.009995	0.000269	-0.007366	0.000500
0.000115	1.193494	0.102473	0.009995	0.000106	-0.002766	0.000500
0.000048	1.071649	0.087832	0.020855	0.000059	-0.001156	0.001044
0.000035	1.059050	0.097746	0.023474	0.000037	-0.000869	0.001176
0.000206	1.158756	0.117982	0.009995	0.000174	-0.004781	0.000500
0.000175	1.182181	0.110611	0.011567	0.000124	-0.004059	0.000579
0.000084	1.056483	0.063028	0.024661	0.000089	-0.001949	0.001235
0.000144	1.044574	0.072532	0.023895	0.000184	-0.003235	0.001197
0.000279	1.225018	0.106848	0.009995	0.000205	-0.006327	0.000500
0.000341	1.281289	0.097152	0.009995	0.000265	-0.007622	0.000500
0.000143	1.205665	0.133527	0.009995	0.000119	-0.003392	0.000500
0.000045	1.106989	0.105976	0.022805	0.000047	-0.001090	0.001142
0.000140	1.170567	0.110532	0.010799	0.000119	-0.003309	0.000540
0.000094	1.160375	0.096033	0.017227	0.000128	-0.002198	0.000862
0.000056	1.097131	0.107027	0.020367	0.000059	-0.001348	0.001020
0.000081	1.133065	0.111195	0.015221	0.000078	-0.001935	0.000762
0.000055	1.078782	0.110362	0.022148	0.000062	-0.001308	0.001109
0.000105	1.179693	0.082698	0.017065	0.000150	-0.002450	0.000854
0.000028	1.045404	0.107244	0.033223	0.000024	-0.000693	0.001665
0.000044	1.100441	0.103565	0.025063	0.000055	-0.001057	0.001255
0.000085	1.078670	0.105815	0.021786	0.000087	-0.001979	0.001091
0.000106	1.142816	0.099601	0.018727	0.000120	-0.002460	0.000938
0.000061	1.073159	0.093389	0.025974	0.000063	-0.001443	0.001301
0.000132	1.137992	0.094358	0.016515	0.000136	-0.003045	0.000827
0.000048	1.085308	0.125743	0.026918	0.000036	-0.001149	0.001349
0.000155	1.195532	0.095705	0.014970	0.000167	-0.003558	0.000749
0.000067	1.086198	0.121114	0.022727	0.000060	-0.001588	0.001138
0.000115	1.131031	0.105634	0.016920	0.000112	-0.002670	0.000847
0.000293	1.216722	0.088570	0.011223	0.000263	-0.006593	0.000562
0.000072	1.058342	0.113662	0.023419	0.000076	-0.001687	0.001173
0.000055	1.070491	0.095284	0.023095	0.000040	-0.001318	0.001157
0.000309	1.351590	0.098558	0.009995	0.000300	-0.006946	0.000500
0.000090	1.163017	0.091819	0.020986	0.000126	-0.002091	0.001051
0.000138	1.078107	0.088205	0.021119	0.000164	-0.003132	0.001058
0.000246	1.274112	0.091853	0.014535	0.000290	-0.005499	0.000728
0.000142	1.136600	0.101122	0.019841	0.000177	-0.003224	0.000994
0.000109	1.166195	0.098605	0.018727	0.000126	-0.002530	0.000938
0.000152	1.172220	0.087266	0.015924	0.000158	-0.003484	0.000797
0.000066	1.023128	0.067065	0.025445	0.000052	-0.001559	0.001275
0.000045	1.049898	0.104093	0.032573	0.000035	-0.001065	0.001633
0.000019	1.059459	0.117033	0.031299	0.000024	-0.000464	0.001569
0.000036	1.031443	0.074420	0.024814	0.000062	-0.000869	0.001243
0.000150	1.316405	0.092680	0.011019	0.000222	-0.003508	0.000551
0.000083	1.233764	0.093957	0.011820	0.000116	-0.001996	0.000592
